"","alcaldia","colonia","clave_colonia","total_210118","total_210119","total_210120","total_210121","total_210122","total_210123","total_210124"
"690","TLAHUAC","SAN MIGUEL ZAPOTITLA","11-036",36,46,46,44,53,53,45
"691","TLALPAN","NIO JESUS (BARR)","12-108",7,8,9,10,10,11,11
"692","TLALPAN","TEPETONGO","12-171",14,17,17,13,14,15,12
"693","BENITO JUAREZ","MIXCOAC","14-026",11,12,14,13,16,18,19
"694","BENITO JUAREZ","DEL VALLE III","14-055",16,14,14,15,18,18,19
"695","MIGUEL HIDALGO","MODELO PENSIL","16-052",14,16,20,19,20,19,17
"696","VENUSTIANO CARRANZA","EMILIO CARRANZA","17-025",16,15,10,13,14,15,14
"697","VENUSTIANO CARRANZA","PENITENCIARIA (AMPL)","17-046",26,29,28,33,30,30,26
"698","AZCAPOTZALCO","SAN ANDRES (BARR)","02-071",16,22,28,28,34,34,31
"699","AZCAPOTZALCO","SANTA MARIA MALINALCO (PBLO)","02-096",33,31,26,30,34,34,33
"700","AZCAPOTZALCO","SANTO DOMINGO (PBLO)","02-098",27,25,24,23,24,21,18
"701","COYOACAN","ADOLFO RUIZ CORTINES II","03-127",19,20,19,20,21,21,22
"702","GUSTAVO A. MADERO","COMPOSITORES MEXICANOS","05-028",39,36,30,36,45,49,49
"703","GUSTAVO A. MADERO","MAGDALENA DE LAS SALINAS","05-119",7,7,7,7,10,12,12
"704","GUSTAVO A. MADERO","SAN JUAN III (U HAB)","05-163",NA,NA,6,8,12,11,12
"705","IZTACALCO","SAN PEDRO IZTACALCO","06-031",39,36,29,33,35,29,25
"706","ALVARO OBREGON","TORRES SAN ANTONIO (U HAB)","10-229",NA,6,8,8,9,8,6
"707","MIGUEL HIDALGO","CUAUHTEMOC PENSIL","16-023",16,18,13,13,12,15,12
"708","VENUSTIANO CARRANZA","LORENZO BOTURINI","17-035",8,9,9,8,8,9,9
"709","GUSTAVO A. MADERO","CHURUBUSCO TEPEYAC","05-025",NA,NA,NA,NA,NA,NA,NA
"710","GUSTAVO A. MADERO","ESTRELLA","05-055",14,21,20,23,27,30,29
"711","GUSTAVO A. MADERO","PROGRESO NACIONAL (AMPL)","05-141",22,24,23,25,26,23,21
"712","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 3A SECCION (U HAB) II","05-255",32,26,25,21,17,14,11
"713","IZTACALCO","AGRICOLA ORIENTAL VIII","06-047",31,36,37,35,37,42,35
"714","IZTAPALAPA","PARAJE ZACATEPEC","07-155",29,35,35,43,40,38,38
"715","ALVARO OBREGON","HOGAR Y REDENCION","10-086",8,7,6,7,6,6,6
"716","VENUSTIANO CARRANZA","ALVARO OBREGON","17-004",15,15,15,14,16,16,17
"717","IZTAPALAPA","PALMITAS","07-151",28,27,31,30,31,31,34
"718","IZTAPALAPA","CHINAMPAC DE JUAREZ III","07-320",6,NA,NA,6,6,6,6
"719","ALVARO OBREGON","CALZADA JALALPA","10-034",35,35,36,42,44,43,41
"720","ALVARO OBREGON","LOMAS DE PLATEROS (U HAB) I","10-250",27,28,26,27,26,24,22
"721","BENITO JUAREZ","MARIA DEL CARMEN","14-022",10,9,10,11,8,NA,NA
"722","CUAUHTEMOC","CENTRO II","15-038",30,32,33,24,24,21,20
"723","MIGUEL HIDALGO","DEPORTIVA PENSIL","16-028",13,11,13,16,15,16,10
"724","MIGUEL HIDALGO","GRANADA (AMPL)","16-032",6,7,8,11,12,14,11
"725","VENUSTIANO CARRANZA","AVIACION CIVIL (AMPL)","17-008",NA,NA,NA,NA,NA,6,7
"726","IZTAPALAPA","PEON VIEJO (U HAB)","07-158",9,8,7,NA,9,9,9
"727","TLALPAN","TORRES DE PADIERNA","12-181",28,34,35,36,36,36,32
"728","CUAUHTEMOC","TABACALERA","15-031",25,30,30,31,30,29,27
"729","VENUSTIANO CARRANZA","CENTRO II","17-073",17,23,23,23,23,21,21
"730","CUAJIMALPA DE MORELOS","LOMAS DE MEMETLA","04-031",10,10,10,11,11,11,9
"731","GUSTAVO A. MADERO","LINDAVISTA I","05-225",17,17,17,20,19,17,13
"732","IZTAPALAPA","LOS ANGELES","07-130",70,73,78,87,86,77,78
"733","IZTAPALAPA","PASEOS DE CHURUBUSCO","07-157",26,27,30,31,30,28,28
"734","XOCHIMILCO","LA ASUNCION (BARR)","13-017",37,34,33,29,29,23,24
"735","BENITO JUAREZ","NARVARTE IV","14-063",15,15,17,20,20,23,22
"736","MIGUEL HIDALGO","SAN JOAQUIN","16-073",17,19,17,20,19,20,16
"737","COYOACAN","BOSQUES DE TETLAMEYA","03-009",NA,NA,NA,NA,NA,NA,NA
"738","CUAJIMALPA DE MORELOS","LOMAS DE VISTA HERMOSA","04-032",8,9,8,7,9,10,13
"739","ALVARO OBREGON","PALMAS","10-166",22,18,15,18,17,20,21
"740","BENITO JUAREZ","PORTALES IV","14-069",10,10,9,11,11,10,8
"741","AZCAPOTZALCO","NUEVA SANTA MARIA","02-052",6,9,9,11,10,9,10
"742","COYOACAN","EMILIANO ZAPATA (U HAB)","03-049",14,17,17,22,22,23,23
"743","GUSTAVO A. MADERO","CAPULTITLAN","05-018",12,12,13,16,18,15,15
"744","ALVARO OBREGON","LOMAS DE SANTA FE II","10-248",6,7,7,7,7,9,9
"745","XOCHIMILCO","BARRIO 18","13-003",25,26,28,22,29,32,33
"746","BENITO JUAREZ","ALBERT","14-004",15,17,17,20,20,20,23
"747","AZCAPOTZALCO","SAN PABLO XALPA (U HAB)","02-084",11,11,12,15,18,18,14
"748","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 7 SECC (U HAB) I","05-247",22,23,23,25,34,32,31
"749","TLALPAN","CANTERA PUENTE DE PIEDRA","12-018",22,23,26,32,32,32,32
"750","MIGUEL HIDALGO","TORRES TOREO","16-027",26,31,26,27,25,26,24
"751","GUSTAVO A. MADERO","PROVIDENCIA (AMPL)","05-143",51,50,45,42,42,41,39
"752","GUSTAVO A. MADERO","15 DE AGOSTO","05-206",16,17,18,19,17,15,12
"753","TLALPAN","MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE","12-092",NA,NA,6,7,NA,6,6
"754","VENUSTIANO CARRANZA","EL ARENAL PTO AEREO (FRACC)","17-022",9,10,9,7,7,6,NA
"755","GUSTAVO A. MADERO","VALLE DE MADERO","05-192",15,14,13,13,14,16,14
"756","LA MAGDALENA CONTRERAS","SAN FRANCISCO","08-043",28,26,29,27,24,25,23
"757","IZTACALCO","SAN MIGUEL","06-030",28,29,27,32,34,33,32
"758","MIGUEL HIDALGO","PENSIL SAN JUANICO","16-061",34,40,51,56,55,58,52
"759","AZCAPOTZALCO","EL JAGUEY-ESTACION PANTACO","02-021",NA,NA,NA,NA,NA,7,NA
"760","AZCAPOTZALCO","SANTA APOLONIA (BARR)","02-089",12,12,13,16,17,15,14
"761","GUSTAVO A. MADERO","CTM EL RISCO (U HAB)","05-032",33,37,38,36,34,34,32
"762","VENUSTIANO CARRANZA","SANTA CRUZ AVIACION","17-056",NA,7,NA,7,8,9,7
"763","AZCAPOTZALCO","JARDIN AZPEITIA","02-038",NA,9,11,10,10,10,10
"764","AZCAPOTZALCO","LA PRECIOSA","02-040",24,29,29,22,21,19,15
"765","CUAJIMALPA DE MORELOS","ABDIAS GARCIA SOTO","04-001",7,6,6,NA,NA,NA,NA
"766","GUSTAVO A. MADERO","LA FORESTAL","05-098",30,30,28,27,26,29,23
"767","GUSTAVO A. MADERO","JOYAS VALLEJO (U HAB)","05-214",12,12,13,11,14,15,14
"768","IZTACALCO","INFONAVIT IZTACALCO (U HAB) II","06-053",23,22,31,40,41,47,47
"769","IZTAPALAPA","MIRAVALLE","07-143",31,31,30,32,29,31,29
"770","ALVARO OBREGON","DESARROLLO URBANO","10-052",7,7,NA,NA,NA,8,8
"771","ALVARO OBREGON","GOLONDRINAS","10-079",19,23,22,21,15,20,20
"772","ALVARO OBREGON","TLACOYAQUE (AMPL)","10-220",27,29,28,30,35,35,36
"773","MIGUEL HIDALGO","DANIEL GARZA","16-024",20,18,16,25,28,28,25
"774","VENUSTIANO CARRANZA","10 DE MAYO","17-065",9,8,8,6,6,NA,NA
"775","GUSTAVO A. MADERO","CUCHILLA LA JOYA","05-036",8,13,15,17,16,15,13
"776","IZTAPALAPA","FRANCISCO VILLA","07-076",37,37,31,31,32,32,31
"777","ALVARO OBREGON","BELEN DE LAS FLORES (U HAB)","10-231",12,13,11,9,13,15,16
"778","TLALPAN","2 DE OCTUBRE","12-205",27,27,24,26,23,21,17
"779","MIGUEL HIDALGO","TORRE BLANCA (AMPL)","16-004",7,9,14,16,16,17,17
"780","IZTAPALAPA","SANTA CRUZ MEYEHUALCO (PBLO)","07-206",34,39,43,49,43,42,38
"781","TLALPAN","EX HACIENDA SAN JUAN DE DIOS","12-042",17,14,16,13,12,13,11
"782","GUSTAVO A. MADERO","CHALMA DE GUADALUPE II","05-220",18,16,13,11,13,13,13
"783","GUSTAVO A. MADERO","ACUEDUCTO DE GUADALUPE (RDCIAL)","05-001",8,8,8,7,10,11,11
"784","GUSTAVO A. MADERO","GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL)","05-070",13,14,13,17,16,14,13
"785","XOCHIMILCO","SAN MARCOS (BARR)","13-055",21,23,21,22,25,23,24
"786","CUAUHTEMOC","BUENAVISTA II","15-036",41,51,52,51,51,52,50
"787","AZCAPOTZALCO","PORVENIR","02-061",NA,NA,NA,8,9,8,11
"788","IZTAPALAPA","SAN ANDRES TOMATLAN (PBLO)","07-176",37,40,40,45,44,45,44
"789","IZTAPALAPA","SINATEL","07-223",NA,NA,NA,NA,NA,NA,NA
"790",NA,NA,"15-018",6,7,9,7,8,10,8
"791","CUAUHTEMOC","CENTRO III","15-039",23,28,30,26,21,18,18
"792","CUAUHTEMOC","CENTRO V","15-041",11,11,10,10,10,10,9
"793","MIGUEL HIDALGO","16 DE SEPTIEMBRE","16-086",12,12,20,21,21,19,17
"794","AZCAPOTZALCO","EUZKADI","02-026",8,7,6,11,17,14,17
"795","AZCAPOTZALCO","FRANCISCO VILLA (U HAB)","02-030",16,15,17,19,19,21,21
"796","AZCAPOTZALCO","SANTA CATARINA (PBLO)","02-091",16,14,15,14,15,18,16
"797","GUSTAVO A. MADERO","LA PASTORA","05-106",23,28,35,33,31,31,32
"798","GUSTAVO A. MADERO","TRES ESTRELLAS","05-189",22,23,22,24,25,26,23
"799","GUSTAVO A. MADERO","PROGRESO NACIONAL I","05-232",23,23,25,21,25,25,22
"800","IZTACALCO","MILITAR MARTE","06-019",NA,NA,6,NA,NA,NA,NA
"801","IZTAPALAPA","LOMAS DE LA ESTANCIA I","07-281",8,8,9,11,10,15,16
"802","ALVARO OBREGON","JALALPA (AMPL)","10-014",7,8,8,8,8,8,12
"803","MIGUEL HIDALGO","NEXTITLA","16-056",9,10,11,11,9,8,7
"804","AZCAPOTZALCO","MONTE ALTO","02-048",NA,NA,NA,NA,NA,NA,NA
"805","AZCAPOTZALCO","TRABAJADORES DEL HIERRO","02-106",13,12,13,12,14,15,12
"806","GUSTAVO A. MADERO","NARCISO BASSOLS (U HAB)","05-127",14,16,18,23,25,29,28
"807","IZTAPALAPA","CONSTITUCION DE 1917 II","07-267",26,26,27,23,23,26,22
"808","ALVARO OBREGON","COLINAS DEL SUR","10-044",23,21,21,22,19,18,21
"809","TLAHUAC","EL ROSARIO","11-006",7,7,9,13,14,13,9
"810","COYOACAN","PRESIDENTES EJIDALES SEGUNDA SECCION","03-152",26,26,23,22,17,13,12
"811","GUSTAVO A. MADERO","NUEVA INDUSTRIAL VALLEJO (FRACC)","05-129",10,11,13,13,14,13,13
"812","IZTAPALAPA","GUADALUPE (BARR)","07-087",12,18,20,19,23,27,26
"813","IZTAPALAPA","VICENTE GUERRERO SUPER MANZANA 5 (U HAB)","07-246",23,15,19,24,24,21,18
"814","ALVARO OBREGON","JALALPA","10-088",38,38,38,43,41,41,41
"815","BENITO JUAREZ","SAN JOSE INSURGENTES","14-041",NA,NA,NA,NA,NA,NA,6
"816","AZCAPOTZALCO","LOS REYES (BARR)","02-045",9,6,7,NA,NA,NA,NA
"817","AZCAPOTZALCO","PATRIMONIO FAMILIAR","02-057",NA,NA,NA,NA,NA,NA,NA
"818","AZCAPOTZALCO","SANTA INES","02-094",14,16,15,14,13,17,17
"819","COYOACAN","PILOTO CULHUACAN (U HAB)","03-093",8,10,10,11,9,7,6
"820","GUSTAVO A. MADERO","EL OLIVO","05-051",24,25,27,27,25,20,18
"821","IZTAPALAPA","MAGDALENA ATLAZOLPA (PBLO)","07-137",20,20,23,31,40,41,41
"822","IZTAPALAPA","EJERCITO DE ORIENTE (U HAB) II","07-272",22,24,27,29,32,41,41
"823","IZTAPALAPA","ERMITA ZARAGOZA (U HAB) II","07-274",33,30,39,43,49,53,51
"824","TLALPAN","ARENAL GUADALUPE TLALPAN","12-008",7,11,10,10,11,10,10
"825","TLALPAN","SANTISIMA TRINIDAD","12-162",NA,NA,NA,NA,NA,NA,NA
"826","GUSTAVO A. MADERO","DEFENSORES DE LA REPUBLICA","05-037",10,11,11,12,10,10,8
"827","LA MAGDALENA CONTRERAS","SAN FRANCISCO (BARR)","08-044",28,29,31,32,36,34,36
"828","ALVARO OBREGON","LOMAS DE LOS ANGELES TETELPAN","10-134",10,9,9,9,9,13,12
"829","ALVARO OBREGON","TECOLALCO","10-208",NA,NA,NA,NA,NA,NA,NA
"830","XOCHIMILCO","LA CONCEPCION TLACOAPA (BARR)","13-020",11,14,14,15,19,19,17
"831","CUAUHTEMOC","ALGARIN","15-001",23,27,27,27,24,25,25
"832","AZCAPOTZALCO","ANGEL ZIMBRON","02-005",17,16,18,22,18,17,14
"833","AZCAPOTZALCO","PETROLERA","02-059",11,9,8,10,10,10,7
"834","AZCAPOTZALCO","PRADOS DEL ROSARIO","02-063",14,13,11,9,10,9,11
"835","COYOACAN","CTM IX CULHUACAN ZONA 29-30 (U HAB)","03-027",21,22,17,17,19,17,16
"836","TLAHUAC","LOPEZ PORTILLO","11-022",31,37,39,42,49,47,44
"837","XOCHIMILCO","PASEOS DEL SUR","13-032",7,8,8,7,11,11,9
"838","XOCHIMILCO","TIERRA NUEVA","13-071",NA,NA,6,6,9,9,8
"839","COYOACAN","CTM X CULHUACAN (U HAB)","03-034",18,21,23,25,26,26,27
"840","COYOACAN","VILLA QUIETUD (FRACC)","03-122",7,7,8,7,6,7,6
"841","MIGUEL HIDALGO","REFORMA SOCIAL","16-070",13,17,17,19,17,17,15
"842","VENUSTIANO CARRANZA","DAMIAN CARMONA","17-017",7,13,13,16,16,16,16
"843","GUSTAVO A. MADERO","SANTIAGO ATEPETLAC","05-172",14,15,19,19,18,17,14
"844","IZTACALCO","NUEVA STA ANITA","06-021",13,14,10,10,8,8,7
"845","IZTACALCO","AGRICOLA ORIENTAL VI","06-045",27,29,28,31,35,38,34
"846","IZTAPALAPA","EL MOLINO","07-054",28,28,28,33,39,36,33
"847","LA MAGDALENA CONTRERAS","LA CONCEPCION","08-021",21,19,13,11,10,7,7
"848","ALVARO OBREGON","LA CEBADA (AMPL)","10-098",8,8,8,8,8,8,NA
"849","TLALPAN","LOMAS HIDALGO","12-086",17,15,14,15,17,16,15
"850","BENITO JUAREZ","OCHO DE AGOSTO","14-034",7,8,7,12,14,14,14
"851","CUAUHTEMOC","NONOALCO-TLATELOLCO (U HAB) II","15-060",25,27,27,28,32,30,25
"852","COYOACAN","INFONAVIT CULHUACAN ZONA 1 (U HAB)","03-056",NA,NA,NA,NA,NA,NA,NA
"853","IZTAPALAPA","XALPA II","07-306",27,28,27,26,26,24,22
"854","LA MAGDALENA CONTRERAS","SAN NICOLAS TOTOLAPAN","08-047",21,21,18,17,17,16,16
"855","ALVARO OBREGON","LOMAS DE PLATEROS (U HAB) II","10-251",15,17,14,12,13,14,12
"856","TLAHUAC","QUIAHUATLA","11-030",22,20,20,19,16,13,9
"857","TLALPAN","AMPLIACION MIGUEL HIDALGO 4A SECC","12-004",20,22,24,26,23,26,25
"858","TLALPAN","EL ARENAL","12-036",NA,NA,NA,NA,NA,NA,NA
"859","GUSTAVO A. MADERO","VILLA GUSTAVO A MADERO","05-199",25,30,32,30,30,30,22
"860","IZTAPALAPA","BUENAVISTA I","07-258",30,30,25,27,27,25,23
"861","AZCAPOTZALCO","EL ROSARIO B (U HAB)","02-024",23,24,23,18,18,18,16
"862","AZCAPOTZALCO","HOGAR Y SEGURIDAD/NUEVA SANTA MARIA","02-032",8,6,7,9,8,6,NA
"863","AZCAPOTZALCO","LAS SALINAS","02-042",NA,NA,NA,6,7,6,NA
"864","AZCAPOTZALCO","LIBERTAD","02-044",6,NA,NA,7,7,6,6
"865","AZCAPOTZALCO","VICTORIA DE LAS DEMOCRACIAS","02-108",6,11,17,18,21,20,22
"866","COYOACAN","CAFETALES I (RDCIAL)","03-010",NA,6,7,10,10,10,10
"867","COYOACAN","CUADRANTE DE SAN FRANCISCO","03-035",12,14,16,16,16,15,15
"868","COYOACAN","ESPARTACO","03-050",13,15,17,18,18,18,15
"869","COYOACAN","INFONAVIT CULHUACAN ZONA 3 (U HAB)","03-058",6,NA,NA,NA,NA,7,NA
"870","COYOACAN","PASEOS DE TAXQUEA I","03-133",NA,NA,NA,NA,NA,NA,NA
"871","CUAJIMALPA DE MORELOS","EBANO (U HAB)","04-014",11,12,11,12,15,15,13
"872","CUAJIMALPA DE MORELOS","EL MOLINO","04-017",NA,NA,NA,NA,NA,NA,NA
"873","GUSTAVO A. MADERO","ARAGON INGUARAN","05-005",9,11,15,15,15,16,14
"874","GUSTAVO A. MADERO","EMILIANO ZAPATA","05-052",22,28,27,32,36,43,39
"875","GUSTAVO A. MADERO","LA CASILDA","05-094",28,37,39,33,31,31,33
"876","GUSTAVO A. MADERO","LA CRUZ (BARR)","05-095",6,8,9,8,7,6,NA
"877","GUSTAVO A. MADERO","LA ESMERALDA I","05-096",10,11,13,17,18,21,20
"878","GUSTAVO A. MADERO","SAN MIGUEL-LA ESCALERA (BARR)","05-166",NA,NA,NA,NA,NA,NA,NA
"879","GUSTAVO A. MADERO","TEPETATAL","05-180",12,12,12,12,10,9,9
"880","GUSTAVO A. MADERO","TRIUNFO DE LA REPUBLICA","05-190",NA,NA,6,7,8,8,8
"881","IZTAPALAPA","ALCANFORES (U HAB)","07-003",NA,NA,NA,NA,NA,NA,NA
"882","IZTAPALAPA","AO DE JUAREZ","07-007",NA,NA,NA,NA,NA,NA,NA
"883","IZTAPALAPA","CANANEA (U HAB)","07-022",13,14,12,13,12,11,9
"884","IZTAPALAPA","EL TRIANGULO","07-063",24,20,19,20,22,21,20
"885","IZTAPALAPA","JUSTO SIERRA","07-103",NA,NA,NA,NA,NA,NA,NA
"886","IZTAPALAPA","LA POLVORILLA","07-114",11,12,11,13,15,14,14
"887","IZTAPALAPA","LEYES DE REFORMA 1A SECCION","07-119",29,26,21,22,25,27,25
"888","IZTAPALAPA","LOMAS EL MANTO","07-126",6,NA,NA,NA,NA,NA,NA
"889","IZTAPALAPA","LOS REYES (AMPL)","07-134",29,30,28,28,29,31,23
"890","IZTAPALAPA","LOS REYES (PBLO)","07-135",33,33,30,33,37,37,31
"891","IZTAPALAPA","RICARDO FLORES MAGON (AMPL)","07-173",12,11,10,11,11,9,9
"892","IZTAPALAPA","SAN JOSE (BARR)","07-181",15,15,17,18,18,19,17
"893","IZTAPALAPA","SAN LORENZO XICOTENCATL (PBLO)","07-194",17,16,14,11,9,13,11
"894","IZTAPALAPA","SAN PABLO I, II Y V-LOMAS DEL PARAISO","07-201",14,19,21,26,26,29,30
"895","IZTAPALAPA","SAN SEBASTIAN TECOLOXTITLAN (PBLO)","07-203",16,16,15,15,13,15,14
"896","IZTAPALAPA","SANTA MARIA DEL MONTE","07-211",NA,NA,7,10,13,16,15
"897","IZTAPALAPA","SINATEL (AMPL)","07-224",NA,NA,NA,NA,NA,NA,NA
"898","IZTAPALAPA","XOPA (U HAB)","07-250",NA,NA,NA,6,6,NA,NA
"899","IZTAPALAPA","1A AMPLIACION SANTIAGO ACAHUALTEPEC","07-254",14,16,16,19,25,27,29
"900","IZTAPALAPA","CHINAMPAC DE JUAREZ I","07-262",9,9,11,11,11,9,8
"901","IZTAPALAPA","VALLE DE SAN LORENZO II","07-304",23,23,26,28,22,20,15
"902","IZTAPALAPA","TENORIOS (AMPL)","07-318",13,14,15,13,13,15,14
"903","LA MAGDALENA CONTRERAS","ATACAXCO","08-001",8,14,16,17,17,16,16
"904","LA MAGDALENA CONTRERAS","INDEPENDENCIA SAN RAMON (U HAB)","08-017",NA,NA,NA,NA,NA,NA,NA
"905","ALVARO OBREGON","BELEN DE LAS FLORES","10-029",6,6,6,NA,NA,NA,NA
"906","ALVARO OBREGON","BOSQUES DE TARANGO","10-033",NA,6,6,7,7,8,8
"907","ALVARO OBREGON","EL CAPULIN (AMPL)","10-060",NA,NA,NA,6,6,6,NA
"908","ALVARO OBREGON","GOLONDRINAS 2DA SECCION","10-081",6,7,8,7,7,7,7
"909","ALVARO OBREGON","LA CAADA","10-096",NA,NA,NA,NA,NA,NA,NA
"910","ALVARO OBREGON","LOMAS DE BECERRA (U HAB)","10-125",18,17,15,14,16,16,14
"911","ALVARO OBREGON","PUENTE COLORADO","10-184",11,14,14,15,16,15,13
"912","ALVARO OBREGON","SANTA FE (U HAB)","10-199",11,13,14,16,15,15,13
"913","ALVARO OBREGON","TLAPECHICO","10-224",15,17,15,15,22,22,21
"914","ALVARO OBREGON","ZENON DELGADO","10-239",15,12,10,11,11,12,8
"915","TLAHUAC","VILLAS DE LOS TRABAJADORES (GDF) (U HAB)","11-053",NA,NA,NA,NA,NA,NA,NA
"916","TLALPAN","CHICHICASPATL","12-019",NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"12-020",18,18,18,19,22,22,23
"918","TLALPAN","JARDINES EN LA MONTAA","12-067",NA,NA,NA,6,6,7,6
"919","TLALPAN","LA  LONJA","12-069",NA,NA,NA,NA,NA,NA,NA
"920","TLALPAN","LA PRIMAVERA","12-076",15,15,15,12,12,12,10
"921","TLALPAN","LOMAS DEL PEDREGAL","12-085",NA,NA,NA,NA,6,6,6
"922","TLALPAN","NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 3 (U HAB)","12-105",6,7,9,8,6,NA,NA
"923","TLALPAN","PUEBLO QUIETO","12-133",11,12,15,14,12,11,9
"924","TLALPAN","SAN MIGUEL TEHUISCO-LOS ANGELES-AYOMETITLA","12-156",8,9,11,13,14,13,16
"925","TLALPAN","SAUZALES CEBADALES (U HAB)","12-164",NA,NA,NA,NA,NA,NA,NA
"926","TLALPAN","VERGEL DE COYOACAN-VERGEL DEL SUR","12-188",NA,NA,NA,NA,NA,NA,NA
"927","XOCHIMILCO","EL CARMEN","13-011",20,25,28,26,23,21,20
"928","XOCHIMILCO","HUICHAPAN","13-014",17,17,16,14,14,13,11
"929","XOCHIMILCO","LOS CERRILLOS III","13-027",30,32,32,35,31,24,22
"930","XOCHIMILCO","RINCONADA DEL SUR (U HAB)","13-034",NA,NA,NA,NA,NA,NA,NA
"931","XOCHIMILCO","SAN JUAN (BARR)","13-047",8,8,8,8,7,7,6
"932","XOCHIMILCO","SAN LORENZO (BARR)","13-049",30,27,30,26,27,27,25
"933","XOCHIMILCO","TECACALANCO","13-068",10,9,6,6,9,9,9
"934","XOCHIMILCO","SAN LORENZO LA CEBADA I","13-075",17,16,16,12,16,15,15
"935","XOCHIMILCO","LA NORIA","13-081",8,7,8,8,7,7,6
"936","BENITO JUAREZ","GENERAL PEDRO MARIA ANAYA","14-015",6,7,6,6,7,6,7
"937","BENITO JUAREZ","NOCHE BUENA","14-032",NA,NA,NA,NA,NA,NA,NA
"938","BENITO JUAREZ","RESIDENCIAL EMPERADORES","14-040",NA,NA,NA,NA,NA,NA,NA
"939","BENITO JUAREZ","ZACAHUITZCO","14-050",10,10,8,8,7,NA,NA
"940","CUAUHTEMOC","VISTA ALEGRE","15-034",11,12,10,13,11,12,13
"941","CUAUHTEMOC","HIPODROMO II","15-055",7,NA,6,10,10,8,7
"942","CUAUHTEMOC","NONOALCO-TLATELOLCO (U HAB) I","15-059",16,20,22,24,24,21,21
"943","MIGUEL HIDALGO","AHUEHUETES ANAHUAC","16-002",9,17,21,20,19,18,17
"944","MIGUEL HIDALGO","LOMA HERMOSA (CONJ HAB)","16-038",NA,6,7,7,9,9,9
"945","VENUSTIANO CARRANZA","20 DE NOVIEMBRE (AMPL)","17-067",NA,NA,NA,NA,7,7,8
"946","IZTACALCO","REFORMA IZTACCIHUATL NORTE","06-027",9,8,6,NA,7,8,7
"947","BENITO JUAREZ","TLACOQUEMECATL DEL VALLE","14-046",13,15,13,13,16,15,14
"948","BENITO JUAREZ","VILLA DE CORTES","14-048",NA,NA,NA,NA,NA,NA,NA
"949","BENITO JUAREZ","DEL VALLE IV","14-056",12,13,13,13,15,16,15
"950","AZCAPOTZALCO","COSMOPOLITA (AMPL)","02-011",11,7,NA,NA,NA,NA,NA
"951","IZTAPALAPA","DR ALFONSO ORTIZ TIRADO","07-041",17,15,12,12,11,13,13
"952","IZTAPALAPA","2A AMPLIACION SANTIAGO ACAHUALTEPEC I","07-308",6,6,10,12,14,15,16
"953","TLALPAN","SAN MIGUEL TOXIAC","12-208",NA,NA,NA,NA,NA,NA,NA
"954","BENITO JUAREZ","DEL VALLE II","14-054",16,14,16,19,19,21,21
"955","CUAUHTEMOC","HIPODROMO I","15-054",NA,6,6,7,6,8,8
"956","GUSTAVO A. MADERO","DEL OBRERO","05-039",12,19,19,21,24,24,23
"957","ALVARO OBREGON","FRANCISCO VILLA","10-074",27,27,30,33,36,38,32
"958","ALVARO OBREGON","JURISTAS","10-093",NA,NA,NA,NA,NA,NA,NA
"959","TLALPAN","LOMAS ALTAS DE PADIERNA SUR","12-079",12,12,12,13,13,13,9
"960","ALVARO OBREGON","LA JOYA","10-103",6,7,6,8,10,12,12
"961","BENITO JUAREZ","XOCO","14-049",7,8,7,10,11,10,9
"962","CUAJIMALPA DE MORELOS","JESUS DEL MONTE","04-022",NA,NA,NA,NA,NA,NA,8
"963","IZTAPALAPA","EL SANTUARIO (AMPL)","07-061",20,20,20,18,19,18,17
"964","ALVARO OBREGON","ISIDRO FABELA","10-087",NA,NA,7,8,8,7,9
"965","MIGUEL HIDALGO","VERONICA ANZURES","16-084",8,10,11,12,12,13,11
"966","GUSTAVO A. MADERO","VILLA HERMOSA","05-200",NA,6,6,6,7,8,8
"967","GUSTAVO A. MADERO","SAN JUAN DE ARAGON 2A SECCION (U HAB) II","05-244",13,13,12,14,17,17,16
"968","IZTAPALAPA","SAN LORENZO TEZONCO (BARR)","07-190",13,13,13,10,12,13,13
"969","IZTAPALAPA","VICENTE GUERRERO SUPER MANZANA 4 (U HAB)","07-245",16,13,17,20,22,18,20
"970","IZTAPALAPA","SAN MIGUEL TEOTONGO I","07-291",30,33,31,30,29,25,26
"971","TLAHUAC","DEL MAR NORTE","11-003",10,12,11,12,12,12,12
"972","BENITO JUAREZ","NARVARTE VI","14-065",19,18,14,14,12,12,11
"973","VENUSTIANO CARRANZA","CUATRO ARBOLES","17-015",9,8,9,8,NA,8,8
"974","COYOACAN","INSURGENTES CUICUILCO","03-059",6,7,8,NA,6,6,6
"975","MIGUEL HIDALGO","LOS MORALES (POLANCO)","16-047",NA,NA,NA,NA,NA,NA,NA
"976","AZCAPOTZALCO","PEMEX PRADOS DEL ROSARIO (U HAB)","02-058",12,12,10,12,12,12,11
"977","IZTAPALAPA","EMILIANO ZAPATA (AMPL)","07-069",29,26,26,30,31,32,32
"978","ALVARO OBREGON","COVE","10-049",17,19,18,19,19,21,21
